PRODUCT_NAME,BRAND,REVIEW_DATE,RATING_BY_CUSTOMER,REVIEW_TITLE,REVIEW_TEXT,PRODUCT_RATING,TOTAL_REVIEW,LIKES,DISLIKES,SIZE,PACK_COUNT
"Huggies Complete Comfort Wonder Pants, Extra Small (XS) Size Baby Diaper Pants, (90 count) with 5 in 1 Comfort",huggies,24-07-22,4,Happy with Huggies,"I have tried other big brands luvlap, baby hug but satisfied with Huggies wonderpants . comfortable fitting,no lickage,lasts for long hours.no rashes",4.3,680,0,0,XS/NB,90
"Huggies Complete Comfort Wonder Pants Medium (M) Size Baby Diaper Pants, 76 count, with 5 in 1 Comfort",huggies,24-07-22,1,To short ..l.size kam .xs size lg raha hai..mera betu bahut .paresan hai .i.hate Amazon,I hate dis pruduct..and i.hate Amazon ..ab kabhi v kuch v nae order karenge ..ghatiya .nd.to short l.size diye ho,4.3,3473,0,0,Medium,76
"Huggies Complete Comfort Wonder Pants, Large (L) Size Baby Diaper Pants, Combo Pack of 2, 42 count Per Pack, (84 count) with 5 in 1 Comfort",huggies,24-07-22,1,Poor quality,Poor quality,4.3,314,0,0,Large,84
"Huggies Complete Comfort Wonder Pants Small (S) Size Baby Diaper Pants, 86 count, with 5 in 1 Comfort",huggies,24-07-22,1,Low quality my baby got rashesh not recomnded,Low quality my baby got rashesh not recomnded,4.3,2096,0,0,Small,86
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Large (L) size baby diaper pants, 64 count",huggies,23-07-22,5,Comfy and Thin,"The diaper's are really light weight and thin. The absorbency  and comfortness is decent.After comparing with other brands, they are reliable and safe for kids. Huggies has beenknown for trust in building durable baby items.",3.1,166,0,0,Large,64
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Large (L) size baby diaper pants, 64 count",huggies,23-07-22,3,its thin and absorbency is slight poor compare to other diapers,The media could not be loaded.                ï¿½softness is good,3.2,166,0,0,Large,64
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Small (S) size baby diaper pants, 86 count",huggies,23-07-22,1,It is not original diaper. This is worst product which I bought from Amazon. Don't expect this.,Product is not original. Seller send duplicate product. Because Huggies quality is far better But now I received very bad product. I am very much disappointed.,3.2,77,0,0,Small,86
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Medium (M) size baby diaper pants, 76 count",huggies,23-07-22,1,Very poor quality.,Too much dissatisfied. Not supported two hours at least. It's been leaked randomly in every piece almost. Baby feel full uncomfortable. Waste of money which I bought non refundable.,3.2,222,0,0,Medium,76
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Extra Large (XL) size baby diaper pants, 56 count",huggies,23-07-22,3,Leak proof but not as soft as other huggies diaper,These diapers are not soft like normal diapers of equivalent price range diapers,3.2,112,0,0,XL,56
"Huggies Dry Pants, Medium (M) Size Baby Diaper Pants, 28 count, with Bubble Bed Technology for comfort",huggies,23-07-22,3,High Price,Expected more numbers for that price,4,309,0,0,Medium,28
"Huggies Dry Pants, Small (S) Size Baby Diaper Pants, 36 count, with Bubble Bed Technology for comfort",huggies,23-07-22,1,"Rashes, fake??","Rashes, fake?? Go for Pampers or mamypoco",4,1274,0,0,Small,36
"Huggies Premium Soft Pants, Extra Small / New Born (XS / NB) size newborn baby diaper pants, 90 count",huggies,23-07-22,1,Bhangaar,This is not lasting for 6 hrs also company is saying 12 hrs this is pethatic taking so much money but no use of diaper bhangaar,4.1,134,0,0,XS/NB,90
"Huggies Nature Care Pants for Babies, Medium (M) Size Baby Diaper Pants, 22 Count, Nature's gentle protection with 100% organic cotton, Medium Size , Pack of 22",huggies,23-07-22,2,Very poor product,Very poor absorbency..,4.2,467,0,0,Medium,22
"Huggies Wonder Pants Medium (M) Size Baby Diaper Pants, with Bubble Bed Technology for comfort, (7.0 kg - 12.0 kg) (38 count)",huggies,23-07-22,5,Good,Good,4.2,280,0,0,Medium,38
Huggies Nature Care Baby Wipes - Plant Based with Aloe Vera & Calendula (72 x 1 Count),huggies,23-07-22,5,Super happy with the product,I have ordered huggies wipes for first time togther with diapers ...super happy with the product ..easy n soft wipes for babies skin .. one wipe is enough for one time .. lid packing keeps wipes moist for a long time,4.2,526,0,0,Wipes,72
Huggies Nature Care Baby Wipes - Plant Based with Aloe Vera & Calendula (72 x 5 Count),huggies,23-07-22,5,Jabrjst A1 WIPES IN MARKET,Ekdm jhkkas????????,4.2,174,0,0,Wipes,360
"Huggies Complete Comfort Wonder Pants, Double Extra Large (XXL) Size Baby Diaper Pants, Combo Pack of 2, 24 count Per Pack, (48 count) with 5 in 1 Comfort",huggies,23-07-22,3,Packaging,"I am using huggies wonder pants xxl size over a year, I have no complain about the product.. but this time the packaging was horrible... just received today morning, talked to the delivery agent also.. how can they send a product without any courier pack or box?? . I usually buy the combo pack of 2 which contains 22 pieces of diaper pants in each... earlier they used to send it in a carton,  for few months they were sending it in a courier bag... but today it came without any courier wrap.. so many cellotapes have been used to stick the bill and the packet was full of dirt... thank god it is within the expiry date..Please be careful about the packaging.. as we use it for our lil ones, and has to keep beside our bed..",4.3,173,0,0,Double Extra Large,48
"Huggies Complete Comfort Wonder Pants, Extra Small (XS) Size Baby Diaper Pants, Combo Pack of 2, 24 count Per Pack, (48 count) with 5 in 1 Comfort",huggies,23-07-22,5,Nice,Nice product for baby,4.3,1659,0,0,XS/NB,48
"Huggies Wonder Pants Extra Large (XL) Size Baby Diaper Pants Monthly Pack, with Bubble Bed Technology for comfort, (12.0 kg - 17.0 kg) (112 count)",huggies,23-07-22,1,Not at all recommended. Very poor quality.,Very pathetic ... Not at all recommended. In last your child will suffer pls don't purchase. Not a  leak proof and doesn't absorb more than 3hrs . Very bad fitting . Child feels uncomfortable.,4.3,782,0,0,XL,112
"Huggies Complete Comfort Wonder Pants, Medium (M) Size Baby Diaper Pants, Combo Pack of 2, 50 count Per Pack, 100 count, with 5 in 1 Comfort",huggies,23-07-22,1,This looks like a fake product,This looks like a fake product. I have used the similar diaper for my one year old daughter from local market but didn't face any issue. But the diaper over here is of low quality it's not padded properly and it leaks. Very bad product not recommended.,4.3,393,0,0,Medium,100
"Huggies Complete Comfort Wonder Pants, Medium (M) Size Baby Diaper Pants, Combo Pack of 2, 50 count Per Pack, 100 count, with 5 in 1 Comfort",huggies,23-07-22,5,Awesome product,comfortable for baby.,4.3,393,0,0,Medium,100
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Large (L) size baby diaper pants, 64 count",huggies,22-07-22,5,Good product,It was good quality diaper. Absorbancy was good. 8 hours,3.2,166,0,0,Large,64
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Large (L) size baby diaper pants, 64 count",huggies,22-07-22,1,Very low absorbency,Amazon should remove this product from site. Very poor quality. Very low absorbence. Leaked within 4 hours of use.The item is non returnable so don't buy,3.2,166,0,0,Large,64
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Extra Large (XL) size baby diaper pants, 56 count",huggies,22-07-22,5,Huggies are best,"Nice quality of diaper. Soft to the baby's skin, yet good absorbancy like 10 to 12 hours, 100% leak proof, easy to use and discard too. Aloe vera touch is really good for babies skin. Aloe vera technology of huggies are very good things from huggies for every kids because it has not any rashes problem as compare to other. Product is reasonable also so that everyone can afford it easily for their babies. Absorbing capacity is long lasting which not harm to our babies. Happy to order n happy to use it",3.2,112,0,0,XL,56
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Medium (M) size baby diaper pants, 76 count",huggies,22-07-22,5,soft and leakproof,"Daiper is soft and smooth, no rashes on skin because of soft material. absorbing quality is also up to the mark.",3.2,222,0,0,Medium,76
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Medium (M) size baby diaper pants, 76 count",huggies,22-07-22,1,Huggies Complete Comfort Disaster Product,The product seems to be fake.. how to return and get refund?The diaper doesn't soak properly and gets full within couple of hours. Diaper also start getting leak from sides.,3.2,222,0,0,Medium,76
"Huggies Dry Pants, Small (S) Size Baby Diaper Pants, 36 count, with Bubble Bed Technology for comfort",huggies,22-07-22,1,It's worst,"It's a worst item I had used ,my baby could not sleep as this diper leaked very time I make her wear the dipar.This is giving a feeling as it's duplicate diper.",4,1274,0,0,Small,36
"Huggies Premium Soft Pants, Extra Small / New Born (XS / NB) size newborn baby diaper pants, 20 count",huggies,22-07-22,3,Make Leak Proof,Not licage proof,4.1,350,0,0,XS/NB,20
"Huggies Premium Soft Pants, Medium (M) size baby diaper pants, 62 count",huggies,22-07-22,1,Worst product,"In my received pack , lots of diapers are already colour changed. Also it is tear off while wearing itself,. reported the same to amazon. But got the reply as they cant do anything regarding this because they have certain return policies for diapers like stuff. This is the worst experience from amazon. The same purchased from flipkart, that one is very good quality.From amazon i am never ever purchase this again. I think this is not my problem only , lots of customers posting the same cases. I dont know why amazon not ensure the product quality especially baby care items.",4.1,257,0,0,Medium,62
"Huggies Premium Soft Pants, Small (S) size baby diaper pants, 28 count",huggies,22-07-22,5,So so hai,Not too much soft as per price hai thik.hi mada nhi h,4.1,148,0,0,Small,28
Huggies Nature Care Baby Wipes - Plant Based with Aloe Vera & Calendula (72 x 1 Count),huggies,22-07-22,5,Nice product,I have ordered several times and likes it to use as it is good to use and work long.I recommend to buy this order.,4.2,526,0,0,Wipes,72
"Huggies Complete Comfort Wonder Pants Large (L) Size Baby Diaper Pants Monthly Pack, 128 count, with 5 in 1 Comfort",huggies,22-07-22,1,Don't purchase Huggies Wonder Pants,"Sealing of diaper from the inside is broken. Inside diaper material(cotton) along with the liquid is coming out. Just a rip off of the money. 0ut of a pack of 128 diapers, we had to throw away literally 20 diapers because they were like this. Beware of the diaper. Donno if this is the issue with Huggies or the seller is selling defective items.Whatever it is, stay clear from Huggies Wonder Pants, better to go for Mamy Poko Pants",4.2,1570,0,0,Large,128
"Huggies Complete Comfort Wonder Pants, Extra Large (XL) Size Baby Diaper Pants, Combo Pack of 2, 34 count Per Pack, (68 count) with 5 in 1 Comfort",huggies,22-07-22,3,Better,Better,4.2,44,0,0,XL,68
"Huggies Nature Care Pants for Babies, Medium (M) Size Baby Diaper Pants, 62 Count, Nature's gentle protection with 100% organic cotton, Medium Size , Pack of 62",huggies,22-07-22,2,Leakage issue,This time I got defective diapers pack all of them are getting teared and leaked.,4.2,97,0,0,Medium,62
"Huggies Complete Comfort Wonder Pants, Extra Small (XS) Size Baby Diaper Pants, Combo Pack of 2, 24 count Per Pack, (48 count) with 5 in 1 Comfort",huggies,22-07-22,5,Nice ??,Good,4.3,1659,0,0,XS/NB,48
"Huggies Complete Comfort Wonder Pants, Medium (M) Size Baby Diaper Pants, Combo Pack of 2, 50 count Per Pack, 100 count, with 5 in 1 Comfort",huggies,22-07-22,4,Poor,Product buplicate hai..huggise front l likha hotq hai.isme koi size hi likha nehi hai..,4.3,393,0,0,Medium,100
"Huggies Complete Comfort Wonder Pants Small (S) Size Baby Diaper Pants, 86 count, with 5 in 1 Comfort",huggies,22-07-22,2,Review,"Pathetic daipers ,  out of 20 daipers, approx 7 daipers got leaked",4.3,2096,0,0,Small,86
"Kotex Overnight Period Panties (Medium/Large size, pack of 4 panties) for heavy flow period protection | with 360 degree anti-leakageï¿½ design & airy-soft fabric | 1 panty = ~3 regular pads",kotex,22-07-22,5,Soft & comfortable panties,This is very useful when periods comes. I have gifted to my wife and she is likes this product. Good product quality. absorb capacity is also good. comfortable wear & soft in material. I would like to say this product can be recommend. Overall good product. Thank you for good product.,4.5,152,0,0,M/L,4
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Extra Large (XL) size baby diaper pants, 56 count",huggies,21-07-22,1,Not good,Not good,3.2,112,0,0,XL,56
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Extra Large (XL) size baby diaper pants, 56 count",huggies,21-07-22,2,Leaks in very short time,Bulky and uncomfortable for babyLeaks in 3 hours,3.2,112,0,0,XL,56
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Large (L) size baby diaper pants, 64 count",huggies,21-07-22,1,"Poor Quality, 100% leak every time, worst product of Huggies.","Poor Quality, 100% leak every time, worst product of Huggies. Never had this issue in past but this time itï¿½s perthatic. Donï¿½t buy Huggies product.",3.2,166,0,0,Large,64
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Small (S) size baby diaper pants, 86 count",huggies,21-07-22,5,Worth it,I ordered this for my nephew it's really good and cheap as compared to buy daily single and it has extra softness..,3.2,77,0,0,Small,86
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Large (L) size baby diaper pants, 64 count",huggies,21-07-22,5,Very comfortable,"Itï¿½s soft, durable and very comfortable for baby. Using it daily. Leak proof and feels nice for baby daily activities.",3.2,166,0,0,Large,64
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Large (L) size baby diaper pants, 64 count",huggies,21-07-22,1,Worst Huggies product till now.,Absorbency is very less and hence the diapers leak very easily,3.2,166,0,0,Large,64
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Small (S) size baby diaper pants, 86 count",huggies,21-07-22,1,Pathetic absorption,Very thin. Lasts only 3 hours,3.2,77,0,0,Small,86
"Huggies Dry Pants, Medium (M) Size Baby Diaper Pants, 28 count, with Bubble Bed Technology for comfort",huggies,21-07-22,1,Not good,Don't buy.. Cheating,4,309,0,0,Medium,28
"Huggies Dry Pants, Small (S) Size Baby Diaper Pants, 36 count, with Bubble Bed Technology for comfort",huggies,21-07-22,1,Wrost product get leak with 3-4 hrs,"Don't buy this product, get leak within 3-4 hrs without filling properly",4,1274,0,0,Small,36
"Huggies Dry Pants, Small (S) Size Baby Diaper Pants, 36 count, with Bubble Bed Technology for comfort",huggies,21-07-22,5,Good product,Good product. Perfect size,4,1274,0,0,Small,36
"Huggies Dry Pants, Small (S) Size Baby Diaper Pants, 36 count, with Bubble Bed Technology for comfort",huggies,21-07-22,5,Leack proof,Good product,4,1274,0,0,Small,36
Huggies Extra Small / New Born (XS / NB) Tape Baby Diapers (72 Count),huggies,21-07-22,3,Good quality,Good quality,4.2,969,0,0,XS/NB,72
"Huggies Nature Care Pants, Large (L) Size Baby Diaper Pants, 52 Count, Natureï¿½s gentle protection with organic cotton",huggies,21-07-22,5,Perfect..go for it,It's good in quality.. personality i like it because of it's softness..baby didn't get any rash after using it.. good absorbance..worth for price,4.2,99,0,0,Large,52
Huggies Nature Care Baby Wipes - Plant Based with Aloe Vera & Calendula (72 x 1 Count),huggies,21-07-22,5,Amazing product,Good product it is very beneficial for young baby's as well as grown ups and it is leak proof and because of that we can carry our baby to anywhere without tension and hesitation.,4.2,526,0,0,Wipes,72
"Huggies Complete Comfort Wonder Pants, Extra Small (XS) Size Baby Diaper Pants, Combo Pack of 2, 24 count Per Pack, (48 count) with 5 in 1 Comfort",huggies,21-07-22,1,Leakage problem,Pathetic as there is leakage in the product. Need improvement as it is used for babies. Newborns required better options,4.3,1659,0,0,XS/NB,48
"Huggies Complete Comfort Wonder Pants, Extra Small (XS) Size Baby Diaper Pants, Combo Pack of 2, 24 count Per Pack, (48 count) with 5 in 1 Comfort",huggies,21-07-22,4,Needs to have more gentle elastic,Absorbs fluid good and design is leak proof. However I feel it should have been more gentle on spandax/ elastic part.,4.3,1659,0,0,XS/NB,48
"Huggies Complete Comfort Wonder Pants, Extra Small (XS) Size Baby Diaper Pants, Combo Pack of 2, 24 count Per Pack, (48 count) with 5 in 1 Comfort",huggies,21-07-22,4,Good diapers go for it.,"Good diapers , it will come for 7-8 hrs in case of new born",4.3,1659,0,0,XS/NB,48
"Huggies Complete Comfort Wonder Pants, Double Extra Large (XXL) Size Baby Diaper Pants, Combo Pack of 2, 24 count Per Pack, (48 count) with 5 in 1 Comfort",huggies,21-07-22,1,I got only one packet consisting of 24 pants really upset with this,The media could not be loaded.,4.3,173,0,0,Double Extra Large,48
"Huggies Complete Comfort Wonder Pants, Large (L) Size Baby Diaper Pants, (64 count) with 5 in 1 Comfort",huggies,21-07-22,4,Very softness,Good quality,4.3,2169,0,0,Large,64
"Huggies Complete Comfort Wonder Pants Small (S) Size Baby Diaper Pants, 86 count, with 5 in 1 Comfort",huggies,21-07-22,3,good,good,4.3,2096,0,0,Small,86
"Huggies Complete Comfort Wonder Pants Medium (M) Size Baby Diaper Pants, 76 count, with 5 in 1 Comfort",huggies,21-07-22,5,Very good product,Good offer was given,4.3,3473,0,0,Medium,76
"Huggies Complete Comfort Wonder Pants Medium (M) Size Baby Diaper Pants, 76 count, with 5 in 1 Comfort",huggies,21-07-22,5,Old pack,I expect new pack as well it's cover design is super. But I received old pack only. But also i happy of it.,4.3,3473,0,0,Medium,76
Kotex Women's Cotton Feminine Hygiene (Sanitary) Period Panties (Pack of 10) (10024872_Pink_S/M),kotex,21-07-22,2,Product is not up to the mark,I have recieved only 9 pieces but the order is for pack of 10,4.4,183,0,0,S/M,10
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Small (S) size baby diaper pants, 86 count",huggies,20-07-22,1,Waste of Money,Poor not genuine product not buy,3.2,77,0,0,Small,86
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Extra Large (XL) size baby diaper pants, 56 count",huggies,20-07-22,4,Good Product,Good Product go for it,3.2,112,0,0,XL,56
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Extra Large (XL) size baby diaper pants, 56 count",huggies,20-07-22,5,Terrific,Very good and comfortable diaper pants. Perfect fitting for my 9 months niece. No elastic mark came after wearing for long periods.,3.2,112,0,0,XL,56
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Medium (M) size baby diaper pants, 76 count",huggies,20-07-22,5,Best pants????,"It's a brand its softness, absorbency and leak proofing is awesome. My baby feel comfort and happy in it. This is very best choice for babies. Try it...",3.2,222,0,0,Medium,76
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Extra Large (XL) size baby diaper pants, 56 count",huggies,20-07-22,5,great product,these diapers are really good and its absorption quality keeps baby dry for long hours no wetness and irritation baby can sleep happily and had sleepless nights,3.2,112,0,0,XL,56
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Medium (M) size baby diaper pants, 76 count",huggies,20-07-22,5,Soft and comfortable,These diapers are very soft. My baby feels very comfortable and he doesnt feel wetness or iritation. Can sleep wetness free coz it prevents leakage for many hours,3.2,222,0,0,Medium,76
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Medium (M) size baby diaper pants, 76 count",huggies,20-07-22,5,Leak proof,The daiper is super soft..super comfortable and leak proof...and it stays dry over night..it has all the qualities needed,3.2,222,0,0,Medium,76
"Huggies Dry Pants, Medium (M) Size Baby Diaper Pants, 28 count, with Bubble Bed Technology for comfort",huggies,20-07-22,1,Very very bad quality ; work only 5 hours,Very bad quality product,4,309,0,0,Medium,28
"Huggies Dry Pants, Small (S) Size Baby Diaper Pants, 36 count, with Bubble Bed Technology for comfort",huggies,20-07-22,1,"It's not small size, it's a very small size","It's not small size, it's a very small size",4,1274,0,0,Small,36
"Huggies Nature Care Pants, Small (S) Size Baby Diaper Pants, 82 Count, Natureï¿½s gentle protection with organic cotton",huggies,20-07-22,1,Not good don't buy,Till now I have used around 20 diaper from that 4 diapers are defective either is stick together either is not stick properly pls don't waste your time n money on this product,4.2,217,0,0,Small,82
"Huggies Wonder Pants Large (L) Size Baby Diaper Pants, with Bubble Bed Technology for comfort, (9.0 kg - 14.0 kg) (32 count)",huggies,20-07-22,5,"Feel like duplicate copy sent, earlier ut use to be very soft and original","I am regular customer for huggies from long, this time quite disappointed as product quality is down and softness is not there, seems duplicate producf has been sent...",4.2,255,0,0,Large,32
"Huggies Complete Comfort Wonder Pants, Large (L) Size Baby Diaper Pants, Combo Pack of 2, 42 count Per Pack, (84 count) with 5 in 1 Comfort",huggies,20-07-22,4,Good,Good,4.3,314,0,0,Large,84
"Huggies Complete Comfort Wonder Pants, Large (L) Size Baby Diaper Pants, (64 count) with 5 in 1 Comfort",huggies,20-07-22,2,No,No,4.3,2169,0,0,Large,64
"Huggies Complete Comfort Wonder Pants, Large (L) Size Baby Diaper Pants, (64 count) with 5 in 1 Comfort",huggies,20-07-22,4,Gud product,Started to Using this product from 3 rd month for my baby .. no she is 8 months old.. product is rashes free.i used to change diapers  2 hrs once.. never felt bad smell from dia,4.3,2169,0,0,Large,64
"Kotex Overnight Period Panties (Medium/Large size, pack of 4 panties) for heavy flow period protection | with 360 degree anti-leakageï¿½ design & airy-soft fabric | 1 panty = ~3 regular pads",kotex,20-07-22,5,Just the perfect one,"Kotex overnight panties have changed my life. They are super comfortable, absorb well and fit is the best. It doesnt itch nor give rashes. Though the price is on the higher side still, it is worth it. I highly recommend it. For teenage girls it is a must buy.",4.5,152,0,0,M/L,4
"Kotex Overnight Period Panties (Medium/Large size, pack of 4 panties) for heavy flow period protection | with 360 degree anti-leakageï¿½ design & airy-soft fabric | 1 panty = ~3 regular pads",kotex,20-07-22,1,Waste of time n money,Waste of time n money i am xl size it does not fit too small for me m is meant for only m not to extended l,4.5,152,0,0,M/L,4
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Medium (M) size baby diaper pants, 76 count",huggies,19-07-22,5,Not as good as other Huggies Product,It becomes wet very quicklyAlso sometimes it leaksOther Huggies Product are better than this,3.2,222,0,0,Medium,76
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Medium (M) size baby diaper pants, 76 count",huggies,19-07-22,2,Not able to absorbe much compared to huggies basic wonder pants,"Cant withstand overnight. its leaks during early morning hours, looks like it is not able to absorb like the standrad wonder pants.",3.2,222,0,0,Medium,76
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Medium (M) size baby diaper pants, 76 count",huggies,19-07-22,5,very soft and comfortable for my baby,very happy with this daiper my baby really sleep wellvery soft and comfortable daiperit also smells greatit doesn't give my baby rashes using this daiper im also happy aloevera take cre of my baby's skinit has double leak gaud,3.2,222,0,0,Medium,76
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Medium (M) size baby diaper pants, 76 count",huggies,19-07-22,1,Leaking issue,It can lasts only up to 2 or 3 hrs,3.2,222,0,0,Medium,76
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Extra Large (XL) size baby diaper pants, 56 count",huggies,19-07-22,5,Very effective and reasonable diapers for healthy baby,A must buy and highly recommended diapers. I am sharing my reviews after using XL size of  it on my twins babiesFeatures -1. Cotton like soft surface which is gentle on baby skin and fit is also good.2. Anti rashing to baby skin. Contains aloe vera extract3. High absorption capacity upto 10 hrs so babies can sleep easily in night without disturbance.4. Reasonable price.,3.2,112,0,0,XL,56
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Extra Large (XL) size baby diaper pants, 56 count",huggies,19-07-22,5,Good quality diapers,I liked the new huggies diapers. They work well for a long time so are good for with kids. Its eco friendly as well.,3.2,112,0,0,XL,56
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Large (L) size baby diaper pants, 64 count",huggies,19-07-22,4,Easy comfortable,"Very good product, comfortable easy usable.You will be free for longer time to change diaper.",3.2,166,0,0,Large,64
"Huggies Complete Comfort Wonder Pants with Aloe Vera, Large (L) size baby diaper pants, 64 count",huggies,19-07-22,5,Branded,The brand itself speaks. The absorbent part is so long and the best part is bahy is os comfortable with this in comparison yo other brands. Hand down the best diapers,3.2,166,0,0,Large,64
Huggies New Dry Small Size Diapers for Babies (36 Counts),huggies,19-07-22,1,Worst ever Very unhygienic and unsafe,The stuffing is always coming out of the diapers and sometimes the grill comes out after absorbing the liquids. Very unhygienic and unsafe,3.9,673,0,0,Small,36
"Huggies Dry Pants, Small Size Diapers, 10 count",huggies,19-07-22,3,Gud,Received exact count without missing ????,4,3,0,0,Small,10
"Huggies Dry Pants, Medium (M) Size Baby Diaper Pants, 16 count, with Bubble Bed Technology for comfort",huggies,19-07-22,1,XS diapers in the Medium package,I found XS diapers in the Medium package. Very disappointing!!!,4,82,0,0,Medium,16
"Huggies Dry Pants, Small (S) Size Baby Diaper Pants, 36 count, with Bubble Bed Technology for comfort",huggies,19-07-22,5,Nice product,Good,4,1274,0,0,Small,36
"Huggies Dry Pants, Small (S) Size Baby Diaper Pants, 36 count, with Bubble Bed Technology for comfort",huggies,19-07-22,1,Very cheap product ??,Useless company useless product ?? very cheapProduct,4,1274,0,0,Small,36
"Huggies Premium Soft Pants, Extra Small / New Born (XS / NB) size newborn baby diaper pants, 20 count",huggies,19-07-22,3,Not good,Absorption is not good,4.1,350,0,0,XS/NB,20
"Huggies Premium Pants, Sumo Monthly Box Pack, Extra Large (XL) Size baby diaper pants, (12.0 kg - 17.0 kg) (120 count )",huggies,19-07-22,4,Average,Average but caused rashes to baby.. still need to improve,4.1,34,2,0,XL,120
"Huggies Wonder Pants Medium (M) Size Baby Diaper Pants, with Bubble Bed Technology for comfort, (7.0 kg - 12.0 kg) (38 count)",huggies,19-07-22,5,Good,Good,4.2,280,0,0,Medium,38
Huggies Nature Care Baby Wipes - Plant Based with Aloe Vera & Calendula (72 x 1 Count),huggies,19-07-22,5,Very useful product,A very good product. The fragrance is also nice and feels soft for the baby. It comes with proper packaging and lid so that the wipes don't dry out. Used this one for the first time and was satisfied with this product.,4.2,526,0,0,Wipes,72
Huggies Nature Care Baby Wipes - Plant Based with Aloe Vera & Calendula (72 x 1 Count),huggies,19-07-22,5,Very nice,Very nice sent and easy to use and packing is also good helps to avoid wipes getting dry.,4.2,526,0,0,Wipes,72
"Huggies Complete Comfort Wonder Pants, Small (S) Size Baby Diaper Pants, (56 count) with 5 in 1 Comfort",huggies,19-07-22,5,So -so,I used these diper for my 3 months baby boy...it's size is ok but not perfectly leak proof ..but I would not say that is not perfect...but not good not bad quality..,4.2,66,0,0,Small,56
"Huggies Complete Comfort Wonder Pants Large (L) Size Baby Diaper Pants Sumo Pack, 192 count, with 5 in 1 Comfort",huggies,19-07-22,1,Very poor quality diapers delivered by Amazon,Dislike,4.2,245,0,0,Large,192
"Huggies Complete Comfort Wonder Pants Extra Large (XL) Size Baby Diaper Pants, 56 count, with 5 in 1 Comfort",huggies,19-07-22,5,Got old packaging cover,Old packaging cover,4.3,1178,0,0,XL,56
"Huggies Complete Comfort Wonder Pants, Extra Small (XS) Size Baby Diaper Pants, (24 count) with 5 in 1 Comfort",huggies,19-07-22,1,Wrong product delivered,It shows the new one but delivered the old one.. So don't buy this product. Quality is also not good. Leakage problem is more,4.3,2349,0,0,XS/NB,24
"Huggies Complete Comfort Wonder Pants, Medium (M) Size Baby Diaper Pants, Combo Pack of 2, 50 count Per Pack, 100 count, with 5 in 1 Comfort",huggies,19-07-22,5,Good Product,Very Good ...some time it leaks but overall far better than other brands....I have tried all renowned brands for my baby but Huggies is the best,4.3,393,0,0,Medium,100
"Huggies Complete Comfort Wonder Pants, Extra Small (XS) Size Baby Diaper Pants, (90 count) with 5 in 1 Comfort",huggies,19-07-22,1,Not good,As per my experience it's not good as momy pocopants.,4.3,680,0,0,XS/NB,90
"Huggies Complete Comfort Wonder Pants, Medium (M) Size Baby Diaper Pants, Combo Pack of 2, 50 count Per Pack, 100 count, with 5 in 1 Comfort",huggies,19-07-22,1,Fake product,"It's fake , diapers are not upto mark . It's duplicate. I never wrote negative review to any product but this I bought for my infant kid",4.3,393,0,0,Medium,100
"Huggies Complete Comfort Wonder Pants Small (S) Size Baby Diaper Pants, 86 count, with 5 in 1 Comfort",huggies,19-07-22,1,"it is not good enough as compare to pampers and baby hug, and also at this price. I am not satisfied",these are not leak proof,4.3,2096,0,0,Small,86
"Huggies Complete Comfort Wonder Pants Small (S) Size Baby Diaper Pants, 86 count, with 5 in 1 Comfort",huggies,19-07-22,5,Need to improve on leak proof,The material is good but not lasts for more than 6 hours,4.3,2096,0,0,Small,86
"Huggies Complete Comfort Wonder Pants Extra Large (XL) Size Baby Diaper Pants Sumo Pack, 168 count, with 5 in 1 Comfort",huggies,19-07-22,4,Good,Good product,4.3,312,0,0,XL,168
